Date,Open,High,Low,Close,Adj Close,Volume,percentage
2000-02-18,5.370.000.000,5.630.000.000,5.160.000.000,5.300.000.000,3.859.814.209,108750000,"4937,93%"
2000-02-21,5.200.000.000,5.260.000.000,5.030.000.000,5.070.000.000,3.692.312.500,26485000,"19633,75%"
2000-02-22,5.000.000.000,5.240.000.000,5.000.000.000,5.120.000.000,3.728.726.318,24180000,"20678,25%"
2000-02-23,5.220.000.000,5.260.000.000,5.100.000.000,5.140.000.000,3.743.292.236,27720000,"18831,17%"
2000-02-24,5.120.000.000,5.240.000.000,5.060.000.000,5.070.000.000,3.692.312.500,26075000,"19635,67%"
2000-02-25,5.080.000.000,5.150.000.000,4.980.000.000,5.120.000.000,3.728.726.318,27875000,"18224,22%"
2000-02-28,5.000.000.000,5.050.000.000,4.800.000.000,4.800.000.000,3.495.681.396,30140000,"16589,25%"
2000-02-29,4.900.000.000,5.140.000.000,4.840.000.000,5.120.000.000,3.728.726.318,51820000,"9455,81%"
2000-03-01,5.120.000.000,5.120.000.000,5.120.000.000,5.120.000.000,3.728.726.318,111122222,"4607,54%"
2000-03-02,5.880.000.000,5.880.000.000,5.520.000.000,5.880.000.000,4.282.211.426,117750000,"4993,63%"
2000-03-03,6.200.000.000,6.250.000.000,5.880.000.000,6.000.000.000,4.369.600.586,140990000,"4397,47%"
2000-03-06,6.000.000.000,6.050.000.000,5.600.000.000,5.640.000.000,4.107.425.781,39150000,"15325,67%"
2000-03-07,5.600.000.000,5.640.000.000,5.480.000.000,5.620.000.000,4.092.859.863,30070000,"18623,21%"
2000-03-08,5.520.000.000,6.000.000.000,5.500.000.000,5.920.000.000,4.311.338.379,32460000,"17005,55%"
2000-03-09,5.970.000.000,5.980.000.000,5.620.000.000,5.620.000.000,4.092.859.863,55890000,"10681,70%"
2000-03-10,5.790.000.000,5.800.000.000,5.520.000.000,5.540.000.000,4.034.598.877,28605000,"20241,22%"
2000-03-13,5.480.000.000,5.490.000.000,5.160.000.000,5.180.000.000,3.772.423.584,32215000,"17010,71%"
2000-03-14,5.170.000.000,5.380.000.000,5.160.000.000,5.210.000.000,3.794.270.020,30060000,"17198,94%"
2000-03-15,5.200.000.000,5.400.000.000,5.120.000.000,5.400.000.000,3.932.642.334,46105000,"11278,60%"
2000-03-16,5.480.000.000,5.520.000.000,5.360.000.000,5.400.000.000,3.932.642.334,28795000,"19031,08%"
2000-03-17,5.540.000.000,5.560.000.000,5.400.000.000,5.480.000.000,3.990.903.076,24080000,"23006,64%"
2000-03-20,5.600.000.000,5.710.000.000,5.530.000.000,5.660.000.000,4.121.989.746,26365000,"21240,28%"
2000-03-21,5.700.000.000,5.940.000.000,5.610.000.000,5.880.000.000,4.282.211.426,44925000,"12687,81%"
2000-03-22,5.960.000.000,6.300.000.000,5.880.000.000,6.200.000.000,4.515.254.883,86975000,"6852,54%"
2000-03-23,6.480.000.000,6.580.000.000,6.200.000.000,6.200.000.000,4.515.254.883,64950000,"9976,91%"
2000-03-24,6.320.000.000,7.120.000.000,6.180.000.000,6.800.000.000,4.952.215.820,90260000,"7001,99%"
2000-03-27,6.960.000.000,7.040.000.000,6.700.000.000,6.800.000.000,4.952.215.820,67730000,"10276,10%"
2000-03-28,6.900.000.000,7.260.000.000,6.820.000.000,7.030.000.000,5.119.715.820,74425000,"9271,08%"
2000-03-29,7.030.000.000,7.680.000.000,6.980.000.000,7.660.000.000,5.578.524.414,78090000,"9002,43%"
2000-03-30,7.520.000.000,7.560.000.000,7.050.000.000,7.050.000.000,5.134.282.227,74645000,"10074,35%"
2000-03-31,6.800.000.000,7.070.000.000,6.650.000.000,6.700.000.000,4.879.387.695,63855000,"10649,13%"
2000-04-03,6.920.000.000,7.320.000.000,6.860.000.000,7.100.000.000,5.170.694.824,56805000,"12182,03%"
2000-04-04,7.000.000.000,7.290.000.000,6.660.000.000,6.800.000.000,4.952.215.820,58340000,"11998,63%"
2000-04-05,6.800.000.000,6.800.000.000,6.800.000.000,6.800.000.000,4.952.215.820,0,#DIV/0!
2000-04-06,6.860.000.000,6.960.000.000,6.680.000.000,6.680.000.000,4.864.821.777,47235000,"14523,13%"
2000-04-07,6.860.000.000,7.260.000.000,6.780.000.000,7.200.000.000,5.243.520.996,42355000,"16196,43%"
2000-04-10,7.500.000.000,7.500.000.000,7.200.000.000,7.300.000.000,5.316.348.145,35885000,"20900,10%"
2000-04-11,7.200.000.000,7.200.000.000,6.950.000.000,7.100.000.000,5.170.694.824,29075000,"24763,54%"
2000-04-12,6.960.000.000,7.030.000.000,6.860.000.000,6.910.000.000,5.032.324.219,35250000,"19744,68%"
2000-04-13,6.910.000.000,6.910.000.000,6.910.000.000,6.910.000.000,5.032.324.219,0,#DIV/0!
2000-04-14,6.600.000.000,6.680.000.000,6.260.000.000,6.260.000.000,4.558.950.195,62365000,"10582,86%"
2000-04-17,5.420.000.000,5.750.000.000,5.340.000.000,5.520.000.000,4.020.032.227,78050000,"6944,27%"
2000-04-18,6.200.000.000,6.240.000.000,5.860.000.000,6.040.000.000,4.398.731.934,73730000,"8409,06%"
2000-04-19,6.300.000.000,6.460.000.000,5.860.000.000,6.000.000.000,4.369.600.586,60615000,"10393,47%"
2000-04-20,5.960.000.000,6.160.000.000,5.920.000.000,6.020.000.000,4.384.165.527,37335000,"15963,57%"
2000-04-21,6.060.000.000,6.180.000.000,5.970.000.000,6.050.000.000,4.406.012.695,26425000,"22932,83%"
2000-04-24,5.970.000.000,6.030.000.000,5.760.000.000,5.800.000.000,4.223.946.777,27830000,"21451,67%"
2000-04-25,5.620.000.000,5.760.000.000,5.520.000.000,5.640.000.000,4.107.425.781,34900000,"16103,15%"
2000-04-26,5.820.000.000,5.860.000.000,5.600.000.000,5.600.000.000,4.078.294.678,39290000,"14812,93%"
2000-04-27,5.520.000.000,5.700.000.000,5.400.000.000,5.400.000.000,3.932.642.334,54110000,"10201,44%"
2000-04-28,5.500.000.000,6.100.000.000,5.460.000.000,6.000.000.000,4.369.600.586,75530000,"7281,87%"
2000-05-01,6.000.000.000,6.000.000.000,6.000.000.000,6.000.000.000,4.369.600.586,0,#DIV/0!
2000-05-02,6.200.000.000,6.530.000.000,6.120.000.000,6.280.000.000,4.573.515.625,72335000,"8571,23%"
2000-05-03,6.240.000.000,6.260.000.000,6.090.000.000,6.180.000.000,4.500.687.012,26585000,"23471,88%"
2000-05-04,6.220.000.000,6.360.000.000,6.140.000.000,6.180.000.000,4.500.687.012,26100000,"23831,42%"
2000-05-05,6.180.000.000,6.180.000.000,6.180.000.000,6.180.000.000,4.500.687.012,0,#DIV/0!
2000-05-08,6.400.000.000,6.700.000.000,6.300.000.000,6.560.000.000,4.777.431.152,52695000,"12145,36%"
2000-05-09,6.560.000.000,6.560.000.000,6.560.000.000,6.560.000.000,4.777.431.152,0,#DIV/0!
2000-05-10,6.320.000.000,6.390.000.000,6.270.000.000,6.350.000.000,4.624.493.652,27620000,"22881,97%"
2000-05-11,6.350.000.000,6.350.000.000,6.350.000.000,6.350.000.000,4.624.493.652,0,#DIV/0!
2000-05-12,6.420.000.000,6.440.000.000,6.160.000.000,6.160.000.000,4.486.124.512,47170000,"13610,35%"
2000-05-15,6.290.000.000,6.530.000.000,6.220.000.000,6.440.000.000,4.690.039.551,47120000,"13348,90%"
2000-05-16,6.510.000.000,6.800.000.000,6.510.000.000,6.800.000.000,4.952.215.820,39620000,"16431,10%"
2000-05-17,7.000.000.000,7.340.000.000,6.920.000.000,6.920.000.000,5.039.605.469,76235000,"9182,13%"
2000-05-18,6.740.000.000,7.000.000.000,6.680.000.000,6.800.000.000,4.952.215.820,36580000,"18425,37%"
2000-05-19,6.740.000.000,6.900.000.000,6.600.000.000,6.900.000.000,5.025.041.504,41450000,"16260,55%"
2000-05-22,6.720.000.000,6.830.000.000,6.620.000.000,6.670.000.000,4.857.540.527,36385000,"18469,15%"
2000-05-23,6.500.000.000,6.700.000.000,6.350.000.000,6.380.000.000,4.646.341.797,41290000,"15742,31%"
2000-05-24,6.160.000.000,6.370.000.000,5.920.000.000,6.200.000.000,4.515.254.883,72150000,"8537,77%"
2000-05-25,6.330.000.000,6.380.000.000,5.930.000.000,6.000.000.000,4.369.600.586,85965000,"7363,46%"
2000-05-26,5.900.000.000,5.990.000.000,5.600.000.000,5.600.000.000,4.078.294.678,67100000,"8792,85%"
2000-05-29,5.260.000.000,5.680.000.000,5.240.000.000,5.460.000.000,3.976.337.402,67130000,"7835,54%"
2000-05-30,5.460.000.000,5.460.000.000,5.460.000.000,5.460.000.000,3.976.337.402,0,#DIV/0!
2000-05-31,6.000.000.000,6.290.000.000,5.960.000.000,6.160.000.000,4.486.124.512,83935000,"7148,39%"
2000-06-01,6.200.000.000,6.410.000.000,6.120.000.000,6.300.000.000,4.588.082.031,50230000,"12343,22%"
2000-06-02,6.690.000.000,6.900.000.000,6.510.000.000,6.620.000.000,4.821.125.488,84385000,"7927,95%"
2000-06-05,6.920.000.000,6.980.000.000,6.680.000.000,6.740.000.000,4.908.518.066,48010000,"14413,66%"
2000-06-06,6.740.000.000,6.740.000.000,6.740.000.000,6.740.000.000,4.908.518.066,0,#DIV/0!
2000-06-07,6.600.000.000,6.980.000.000,6.510.000.000,6.800.000.000,4.952.215.820,53365000,"12367,66%"
2000-06-08,6.660.000.000,6.960.000.000,6.530.000.000,6.530.000.000,4.755.584.473,58550000,"11374,89%"
2000-06-09,6.600.000.000,7.040.000.000,6.530.000.000,7.020.000.000,5.112.432.129,63860000,"10335,11%"
2000-06-12,7.200.000.000,7.280.000.000,7.030.000.000,7.190.000.000,5.236.237.793,49515000,"14541,05%"
2000-06-13,7.060.000.000,7.100.000.000,6.870.000.000,7.060.000.000,5.141.562.988,42495000,"16613,72%"
2000-06-14,7.230.000.000,7.640.000.000,7.090.000.000,7.640.000.000,5.563.958.984,63020000,"11472,55%"
2000-06-15,7.560.000.000,7.560.000.000,7.000.000.000,7.000.000.000,5.097.868.164,61225000,"12347,90%"
2000-06-16,6.900.000.000,6.960.000.000,6.710.000.000,6.740.000.000,4.908.518.066,66455000,"10382,97%"
2000-06-19,6.600.000.000,6.950.000.000,6.550.000.000,6.700.000.000,4.879.387.695,53560000,"12322,63%"
2000-06-20,6.940.000.000,7.180.000.000,6.830.000.000,7.140.000.000,5.199.825.195,59790000,"11607,29%"
2000-06-21,7.300.000.000,7.380.000.000,7.070.000.000,7.080.000.000,5.156.129.883,37585000,"19422,64%"
2000-06-22,7.240.000.000,7.270.000.000,6.960.000.000,7.040.000.000,5.126.997.559,33635000,"21525,20%"
2000-06-23,6.980.000.000,7.010.000.000,6.860.000.000,7.000.000.000,5.097.868.164,29215000,"23891,84%"
2000-06-26,7.100.000.000,7.360.000.000,6.990.000.000,7.210.000.000,5.250.803.711,39980000,"17758,88%"
2000-06-27,7.320.000.000,7.440.000.000,7.190.000.000,7.310.000.000,5.323.628.906,45535000,"16075,55%"
2000-06-28,7.220.000.000,7.540.000.000,7.220.000.000,7.520.000.000,5.476.565.430,47295000,"15265,88%"
2000-06-29,7.600.000.000,7.740.000.000,7.380.000.000,7.490.000.000,5.454.718.750,61120000,"12434,55%"
2000-06-30,7.440.000.000,7.540.000.000,7.290.000.000,7.380.000.000,5.374.607.422,35250000,"21106,38%"
2000-07-03,7.440.000.000,7.550.000.000,7.420.000.000,7.500.000.000,5.462.000.977,25975000,"28642,93%"
2000-07-04,7.600.000.000,7.620.000.000,7.350.000.000,7.350.000.000,5.352.758.789,32810000,"23163,67%"
2000-07-05,7.390.000.000,7.520.000.000,7.350.000.000,7.430.000.000,5.411.020.996,24895000,"29684,68%"
2000-07-06,7.240.000.000,7.350.000.000,7.180.000.000,7.300.000.000,5.316.348.145,60340000,"11998,67%"
2000-07-07,7.340.000.000,7.460.000.000,7.230.000.000,7.360.000.000,5.360.043.457,40580000,"18087,73%"
2000-07-10,7.440.000.000,7.630.000.000,7.410.000.000,7.600.000.000,5.534.827.148,42505000,"17503,82%"
2000-07-11,7.580.000.000,7.740.000.000,7.450.000.000,7.450.000.000,5.425.588.379,34945000,"21691,23%"
2000-07-12,7.520.000.000,7.660.000.000,7.460.000.000,7.640.000.000,5.563.958.984,40140000,"18734,43%"
2000-07-13,7.700.000.000,7.880.000.000,7.570.000.000,7.760.000.000,5.651.350.586,48805000,"15777,07%"
2000-07-14,7.780.000.000,7.840.000.000,7.540.000.000,7.550.000.000,5.498.414.551,30425000,"25571,08%"
2000-07-17,7.550.000.000,7.550.000.000,7.550.000.000,7.550.000.000,5.498.414.551,0,#DIV/0!
2000-07-18,7.550.000.000,7.620.000.000,7.440.000.000,7.460.000.000,5.432.870.605,19605000,"38510,58%"
2000-07-19,7.550.000.000,7.620.000.000,7.440.000.000,7.460.000.000,5.432.870.605,19605000,"38510,58%"
2000-07-20,7.060.000.000,7.110.000.000,6.840.000.000,6.900.000.000,5.025.041.504,40315000,"17512,09%"
2000-07-21,6.960.000.000,7.050.000.000,6.760.000.000,6.920.000.000,5.039.605.469,48395000,"14381,65%"
2000-07-24,6.640.000.000,6.740.000.000,6.360.000.000,6.380.000.000,4.646.341.797,49015000,"13546,87%"
2000-07-25,6.310.000.000,6.400.000.000,6.120.000.000,6.280.000.000,4.573.515.625,56735000,"11121,88%"
2000-07-26,6.400.000.000,6.580.000.000,6.360.000.000,6.550.000.000,4.770.147.461,54745000,"11690,57%"
2000-07-27,6.220.000.000,6.360.000.000,6.100.000.000,6.230.000.000,4.537.104.004,43540000,"14285,71%"
2000-07-28,5.800.000.000,5.910.000.000,5.710.000.000,5.730.000.000,4.172.967.773,83035000,"6985,01%"
2000-07-31,5.730.000.000,5.910.000.000,5.550.000.000,5.900.000.000,4.296.773.926,46615000,"12292,18%"
2000-08-01,5.960.000.000,6.270.000.000,5.870.000.000,6.220.000.000,4.529.818.359,53120000,"11219,88%"
2000-08-02,6.100.000.000,6.170.000.000,5.930.000.000,6.070.000.000,4.420.579.590,37190000,"16402,26%"
2000-08-03,6.180.000.000,6.180.000.000,5.970.000.000,6.030.000.000,4.391.447.754,27815000,"22218,23%"
2000-08-04,5.930.000.000,6.010.000.000,5.850.000.000,5.920.000.000,4.311.338.379,23605000,"25121,80%"
2000-08-07,5.740.000.000,5.770.000.000,5.580.000.000,5.580.000.000,4.063.728.760,28765000,"19954,81%"
2000-08-08,5.660.000.000,5.750.000.000,5.570.000.000,5.580.000.000,4.063.728.760,33475000,"16908,14%"
2000-08-09,5.680.000.000,6.040.000.000,5.680.000.000,6.000.000.000,4.369.600.586,39570000,"14354,31%"
2000-08-10,6.000.000.000,6.160.000.000,5.860.000.000,6.160.000.000,4.486.124.512,40830000,"14695,08%"
2000-08-11,6.000.000.000,6.070.000.000,5.880.000.000,5.960.000.000,4.340.471.680,33840000,"17730,50%"
2000-08-14,6.060.000.000,6.160.000.000,6.000.000.000,6.020.000.000,4.384.165.527,23730000,"25537,29%"
2000-08-15,6.020.000.000,6.020.000.000,6.020.000.000,6.020.000.000,4.384.165.527,0,#DIV/0!
2000-08-16,6.500.000.000,6.530.000.000,6.330.000.000,6.420.000.000,4.675.472.168,51915000,"12520,47%"
2000-08-17,6.480.000.000,6.560.000.000,6.340.000.000,6.440.000.000,4.690.039.551,36345000,"17829,14%"
2000-08-18,6.500.000.000,6.520.000.000,6.200.000.000,6.200.000.000,4.515.254.883,21370000,"30416,47%"
2000-08-21,6.200.000.000,6.340.000.000,6.190.000.000,6.270.000.000,4.566.232.910,20950000,"29594,27%"
2000-08-22,6.260.000.000,6.470.000.000,6.240.000.000,6.460.000.000,4.704.604.004,27710000,"22591,12%"
2000-08-23,6.450.000.000,6.450.000.000,6.160.000.000,6.190.000.000,4.507.971.191,27905000,"23114,14%"
2000-08-24,6.260.000.000,6.300.000.000,6.100.000.000,6.220.000.000,4.529.818.359,31700000,"19747,63%"
2000-08-25,6.180.000.000,6.400.000.000,6.110.000.000,6.400.000.000,4.660.907.715,21960000,"28142,08%"
2000-08-28,6.340.000.000,6.380.000.000,6.260.000.000,6.330.000.000,4.609.929.199,17630000,"35961,43%"
2000-08-29,6.320.000.000,6.380.000.000,6.160.000.000,6.220.000.000,4.529.818.359,16765000,"37697,58%"
2000-08-30,6.140.000.000,6.190.000.000,6.020.000.000,6.030.000.000,4.391.447.754,23735000,"25868,97%"
2000-08-31,5.900.000.000,5.900.000.000,5.380.000.000,5.470.000.000,3.983.618.896,114120000,"5170,00%"
2000-09-01,5.540.000.000,5.600.000.000,5.420.000.000,5.540.000.000,4.034.598.877,49955000,"11089,98%"
2000-09-04,5.440.000.000,5.550.000.000,5.310.000.000,5.340.000.000,3.888.944.336,28625000,"19004,37%"
2000-09-05,5.260.000.000,5.340.000.000,5.030.000.000,5.150.000.000,3.750.573.975,79765000,"6594,37%"
2000-09-06,5.200.000.000,5.280.000.000,5.090.000.000,5.150.000.000,3.750.573.975,53120000,"9789,16%"
2000-09-07,4.940.000.000,4.980.000.000,4.760.000.000,4.790.000.000,3.488.398.926,83905000,"5887,61%"
2000-09-08,4.900.000.000,4.930.000.000,4.790.000.000,4.880.000.000,3.553.942.871,57170000,"8570,93%"
2000-09-11,4.880.000.000,4.880.000.000,4.880.000.000,4.880.000.000,3.553.942.871,0,#DIV/0!
2000-09-12,4.880.000.000,4.880.000.000,4.880.000.000,4.880.000.000,3.553.942.871,0,#DIV/0!
2000-09-13,4.880.000.000,4.880.000.000,4.880.000.000,4.880.000.000,3.553.942.871,0,#DIV/0!
2000-09-14,4.600.000.000,4.710.000.000,4.440.000.000,4.710.000.000,3.430.135.742,106130000,"4334,31%"
2000-09-15,4.500.000.000,4.620.000.000,4.300.000.000,4.350.000.000,3.167.960.449,82695000,"5441,68%"
2000-09-18,4.010.000.000,4.120.000.000,3.700.000.000,3.970.000.000,2.891.219.238,146305000,"2740,85%"
2000-09-19,3.990.000.000,4.370.000.000,3.900.000.000,4.160.000.000,3.029.590.088,100525000,"3969,16%"
2000-09-20,4.600.000.000,4.660.000.000,4.460.000.000,4.600.000.000,3.350.027.832,103410000,"4448,31%"
2000-09-21,4.590.000.000,4.660.000.000,4.320.000.000,4.400.000.000,3.204.373.779,65445000,"7013,52%"
2000-09-22,3.840.000.000,4.050.000.000,3.780.000.000,3.800.000.000,2.767.413.574,103265000,"3718,59%"
2000-09-25,3.880.000.000,4.110.000.000,3.840.000.000,4.090.000.000,2.978.611.328,65985000,"5880,12%"
2000-09-26,3.900.000.000,4.040.000.000,3.900.000.000,4.000.000.000,2.913.067.627,58430000,"6674,65%"
2000-09-27,4.000.000.000,4.100.000.000,3.960.000.000,4.030.000.000,2.934.914.795,69795000,"5731,07%"
2000-09-28,4.100.000.000,4.190.000.000,4.030.000.000,4.060.000.000,2.956.763.916,52470000,"7813,99%"
2000-09-29,4.120.000.000,4.120.000.000,3.940.000.000,4.040.000.000,2.942.197.754,57535000,"7160,86%"
2000-10-02,3.840.000.000,3.880.000.000,3.760.000.000,3.810.000.000,2.774.695.801,41120000,"9338,52%"
2000-10-03,3.810.000.000,3.810.000.000,3.810.000.000,3.810.000.000,2.774.695.801,0,#DIV/0!
2000-10-04,3.700.000.000,3.950.000.000,3.590.000.000,3.890.000.000,2.832.957.275,82635000,"4477,52%"
2000-10-05,4.020.000.000,4.080.000.000,3.940.000.000,3.940.000.000,2.869.371.582,62745000,"6406,89%"
2000-10-06,3.800.000.000,3.900.000.000,3.760.000.000,3.900.000.000,2.840.240.967,54935000,"6917,27%"
2000-10-09,3.820.000.000,3.840.000.000,3.680.000.000,3.690.000.000,2.687.303.711,63195000,"6044,78%"
2000-10-10,3.700.000.000,3.810.000.000,3.590.000.000,3.660.000.000,2.665.457.031,62145000,"5953,82%"
2000-10-11,3.450.000.000,3.460.000.000,3.210.000.000,3.220.000.000,2.345.019.775,103605000,"3329,96%"
2000-10-12,3.140.000.000,3.280.000.000,3.140.000.000,3.140.000.000,2.286.757.813,79535000,"3947,95%"
2000-10-13,3.000.000.000,3.090.000.000,2.830.000.000,3.030.000.000,2.206.648.193,115295000,"2602,02%"
2000-10-16,3.030.000.000,3.030.000.000,3.030.000.000,3.030.000.000,2.206.648.193,0,#DIV/0!
2000-10-17,2.980.000.000,3.080.000.000,2.730.000.000,2.740.000.000,1.995.451.538,65300000,"4563,55%"
2000-10-18,2.540.000.000,2.760.000.000,2.420.000.000,2.730.000.000,1.988.168.701,164215000,"1546,75%"
2000-10-19,2.730.000.000,3.050.000.000,2.690.000.000,2.900.000.000,2.111.973.389,137720000,"1982,28%"
2000-10-20,3.240.000.000,3.330.000.000,3.190.000.000,3.330.000.000,2.425.128.906,118825000,"2726,70%"
2000-10-23,3.490.000.000,3.520.000.000,3.160.000.000,3.200.000.000,2.330.453.857,139960000,"2493,57%"
2000-10-24,3.180.000.000,3.420.000.000,3.100.000.000,3.340.000.000,2.432.410.889,97115000,"3274,47%"
2000-10-25,3.200.000.000,3.260.000.000,3.130.000.000,3.210.000.000,2.337.736.084,68730000,"4655,90%"
2000-10-26,2.930.000.000,3.030.000.000,2.740.000.000,2.890.000.000,2.104.691.406,133290000,"2198,21%"
2000-10-27,2.890.000.000,2.890.000.000,2.890.000.000,2.890.000.000,2.104.691.406,0,#DIV/0!
2000-10-30,2.800.000.000,2.880.000.000,2.720.000.000,2.750.000.000,2.002.734.741,36830000,"7602,50%"
2000-10-31,2.750.000.000,2.850.000.000,2.630.000.000,2.850.000.000,2.075.561.035,63190000,"4351,95%"
2000-11-01,3.000.000.000,3.270.000.000,2.960.000.000,3.260.000.000,2.374.149.902,94165000,"3185,90%"
2000-11-02,3.200.000.000,3.430.000.000,3.170.000.000,3.320.000.000,2.417.845.947,123180000,"2597,82%"
2000-11-03,3.420.000.000,3.470.000.000,3.370.000.000,3.440.000.000,2.505.238.037,80420000,"4252,67%"
2000-11-06,3.460.000.000,3.670.000.000,3.380.000.000,3.510.000.000,2.556.216.064,71865000,"4814,58%"
2000-11-07,3.460.000.000,3.550.000.000,3.380.000.000,3.440.000.000,2.505.238.037,53740000,"6438,41%"
2000-11-08,3.400.000.000,3.460.000.000,3.280.000.000,3.410.000.000,2.483.390.381,58215000,"5840,42%"
2000-11-09,3.300.000.000,3.430.000.000,3.260.000.000,3.400.000.000,2.476.107.910,52305000,"6309,15%"
2000-11-10,3.360.000.000,3.440.000.000,3.320.000.000,3.380.000.000,2.461.541.992,35140000,"9561,75%"
2000-11-13,3.220.000.000,3.260.000.000,3.100.000.000,3.150.000.000,2.294.041.016,51070000,"6305,07%"
2000-11-14,3.210.000.000,3.320.000.000,3.210.000.000,3.290.000.000,2.395.997.803,31755000,"10108,64%"
2000-11-15,3.450.000.000,3.460.000.000,3.320.000.000,3.390.000.000,2.468.824.463,55720000,"6191,67%"
2000-11-16,3.400.000.000,3.420.000.000,3.250.000.000,3.280.000.000,2.388.715.576,37420000,"9086,05%"
2000-11-17,3.180.000.000,3.230.000.000,3.150.000.000,3.220.000.000,2.345.019.775,36225000,"8778,47%"
2000-11-20,3.160.000.000,3.210.000.000,3.100.000.000,3.100.000.000,2.257.627.441,26795000,"11793,25%"
2000-11-21,3.080.000.000,3.170.000.000,2.970.000.000,3.160.000.000,2.301.322.998,51620000,"5966,68%"
2000-11-22,3.100.000.000,3.220.000.000,3.080.000.000,3.140.000.000,2.286.757.813,37710000,"8220,63%"
2000-11-23,3.140.000.000,3.260.000.000,3.140.000.000,3.210.000.000,2.337.736.084,44645000,"7033,26%"
2000-11-24,3.310.000.000,3.400.000.000,3.270.000.000,3.400.000.000,2.476.107.910,45530000,"7269,93%"
2000-11-27,3.600.000.000,3.800.000.000,3.570.000.000,3.780.000.000,2.752.847.656,100220000,"3592,10%"
2000-11-28,3.650.000.000,3.650.000.000,3.500.000.000,3.520.000.000,2.563.498.779,59770000,"6106,74%"
2000-11-29,3.300.000.000,3.350.000.000,3.200.000.000,3.220.000.000,2.345.019.775,54300000,"6077,35%"
2000-11-30,3.220.000.000,3.290.000.000,3.150.000.000,3.240.000.000,2.359.584.473,63315000,"5085,68%"
2000-12-01,3.080.000.000,3.220.000.000,3.040.000.000,3.180.000.000,2.315.888.916,96425000,"3194,19%"
2000-12-04,3.220.000.000,3.250.000.000,3.080.000.000,3.100.000.000,2.257.627.441,51875000,"6207,23%"
2000-12-05,3.160.000.000,3.250.000.000,3.120.000.000,3.240.000.000,2.359.584.473,58400000,"5410,96%"
2000-12-06,3.410.000.000,3.430.000.000,3.210.000.000,3.210.000.000,2.337.736.084,95890000,"3556,16%"
2000-12-07,3.210.000.000,3.260.000.000,3.160.000.000,3.260.000.000,2.374.149.902,43020000,"7461,65%"
2000-12-08,3.260.000.000,3.390.000.000,3.260.000.000,3.370.000.000,2.454.259.033,47575000,"6852,34%"
2000-12-11,3.480.000.000,3.630.000.000,3.480.000.000,3.580.000.000,2.607.195.313,70575000,"4930,92%"
2000-12-12,3.580.000.000,3.650.000.000,3.500.000.000,3.500.000.000,2.548.934.082,73745000,"4854,57%"
2000-12-13,3.500.000.000,3.780.000.000,3.500.000.000,3.780.000.000,2.752.847.656,84140000,"4159,73%"
2000-12-14,3.620.000.000,3.680.000.000,3.560.000.000,3.620.000.000,2.636.325.439,66965000,"5405,81%"
2000-12-15,3.620.000.000,3.640.000.000,3.480.000.000,3.490.000.000,2.541.651.855,52960000,"6835,35%"
2000-12-18,3.500.000.000,3.590.000.000,3.490.000.000,3.560.000.000,2.592.630.615,34350000,"10189,23%"
2000-12-19,3.560.000.000,3.570.000.000,3.510.000.000,3.530.000.000,2.570.781.494,25445000,"13990,96%"
2000-12-20,3.420.000.000,3.450.000.000,3.320.000.000,3.340.000.000,2.432.410.889,53675000,"6371,68%"
2000-12-21,3.120.000.000,3.300.000.000,3.070.000.000,3.240.000.000,2.359.584.473,76625000,"4071,78%"
2000-12-22,3.240.000.000,3.300.000.000,3.130.000.000,3.140.000.000,2.286.757.813,63760000,"5081,56%"
2000-12-25,3.140.000.000,3.140.000.000,3.140.000.000,3.140.000.000,2.286.757.813,0,#DIV/0!
2000-12-26,3.230.000.000,3.240.000.000,3.160.000.000,3.160.000.000,2.301.322.998,60430000,"5345,03%"
2000-12-27,3.160.000.000,3.160.000.000,3.160.000.000,3.160.000.000,2.301.322.998,0,#DIV/0!
2000-12-28,3.160.000.000,3.160.000.000,3.160.000.000,3.160.000.000,2.301.322.998,0,#DIV/0!
2000-12-29,3.160.000.000,3.160.000.000,3.160.000.000,3.160.000.000,2.301.322.998,0,#DIV/0!
2001-01-01,3.160.000.000,3.160.000.000,3.160.000.000,3.160.000.000,2.301.322.998,0,#DIV/0!
2001-01-02,3.160.000.000,3.380.000.000,3.140.000.000,3.350.000.000,2.439.693.848,39455000,"8009,12%"
2001-01-03,3.230.000.000,3.420.000.000,3.220.000.000,3.370.000.000,2.454.259.033,37855000,"8532,56%"
2001-01-04,3.790.000.000,3.870.000.000,3.660.000.000,3.780.000.000,2.752.847.656,119910000,"3160,70%"
2001-01-05,3.760.000.000,3.920.000.000,3.700.000.000,3.900.000.000,2.840.240.967,78135000,"4812,18%"
2001-01-08,3.820.000.000,3.910.000.000,3.780.000.000,3.880.000.000,2.825.675.293,42295000,"9031,80%"
2001-01-09,3.830.000.000,3.860.000.000,3.710.000.000,3.840.000.000,2.796.544.922,46280000,"8275,71%"
2001-01-10,3.780.000.000,3.810.000.000,3.700.000.000,3.710.000.000,2.701.870.117,41235000,"9166,97%"
2001-01-11,3.790.000.000,3.790.000.000,3.640.000.000,3.640.000.000,2.650.890.869,31410000,"12066,22%"
2001-01-12,3.800.000.000,3.890.000.000,3.770.000.000,3.840.000.000,2.796.544.922,52900000,"7183,36%"
2001-01-15,3.860.000.000,4.020.000.000,3.840.000.000,3.920.000.000,2.854.805.664,51460000,"7500,97%"
